
 Lista de Imóveis da Caixa;;Data de geração:;27/12/2024;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8787710364150 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA ALBATROZ, N. 336, Apto 403, BL 16 ;168.000,00;158.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710364150
 8787708817240 ;MG ;UBERLANDIA ;LUIZOTE DE FREITAS ;RUA OSCAR BERNARDES COSTA, N. 75, Apto 307, PAV 03 BL C VG 52 LT 01 QD 14 ;207.000,00;194.000,00;0.00;Apartamento, 0.00 de área total, 51.69 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708817240
 8787712745347 ;MG ;UBERLANDIA ;MINAS GERAIS ;RUA RUTH ROCHA, N. 93, Apto 107, BL 03 ;184.400,42;171.610,32;0.00;Apartamento, 0.00 de área total, 68.73 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712745347
 8444431390674 ;MG ;UBERLANDIA ;LARANJEIRAS ;RUA ANTONIO BERNARDES DA COSTA, N. 400, Apto 403, BL F .VG N.135 ;150.954,22;140.000,00;0.00;Apartamento, 0.00 de área total, 45.69 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444431390674
 8787704859380 ;MG ;UBERLANDIA ;GAVEA ;RUA MARIA CELIA CENCE, N. 160, Apto 102, BL 25 ;158.850,50;147.000,00;0.00;Apartamento, 0.00 de área total, 56.46 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704859380
 8787704333396 ;MG ;UBERLANDIA ;MORUMBI ;RUA BALAIO, N. 386, Apto 21, BL B VG 24 ;157.000,00;145.000,00;0.00;Apartamento, 0.00 de área total, 50.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704333396
 8787708198981 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 202, BL 52 ;156.315,00;144.000,00;0.00;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708198981
 8787714584413 ;MG ;UBERLANDIA ;LOTEAMENTO RESIDENCIAL PEQUIS ;AVENIDA WILSON RODRIGUES DA SILVA, N. 2532, Apto 305, BL 04 ;142.000,00;129.000,00;0.00;Apartamento, 0.00 de área total, 47.31 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714584413
 8444431701483 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA ORIDES, N. 370, Apto 402, BL 04 ;162.952,38;147.000,00;0.00;Apartamento, 0.00 de área total, 43.62 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444431701483
 8787709188416 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA CIANO, N. 155, Apto 1102, TORRE 01 ;181.335,20;163.000,00;0.00;Apartamento, 0.00 de área total, 47.91 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709188416
 8444431513580 ;MG ;UBERLANDIA ;MANSOUR ;AVENIDA AMERICO ATTIE, N. 121, Apto 302, BL 04 ;156.017,16;140.000,00;0.00;Apartamento, 0.00 de área total, 44.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444431513580
 1444406058221 ;MG ;UBERLANDIA ;OSVALDO REZENDE ;RUA SAO LOURENCO, N. 397, Apto 202, . ;268.000,00;240.000,00;0.00;Apartamento, 0.00 de área total, 117.30 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406058221
 8787711512250 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;RUA JOAO RODRIGUES DE CASTRO, N. 355, Apto 202, BL.05 VG.86 .LT.01-A QD.01 ;146.687,45;130.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711512250
 8555536245587 ;MG ;UBERLANDIA ;GAVEA ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 103, BL.40 .LT.01 QD.04 - VG N.206 ;187.000,00;164.000,00;0.00;Apartamento, 0.00 de área total, 66.69 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536245587
 8787707844405 ;MG ;UBERLANDIA ;JARDIM CANAA ;AVENIDA EDSON GALLANA, N. 590, Apto 803, BL A, PAV 07 ;157.000,00;137.000,00;0.00;Apartamento, 0.00 de área total, 44.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707844405
 8555536517323 ;MG ;UBERLANDIA ;CHCARAS PANORAMA ;RUA RUA DAS PAINEIRAS, N. 995, Apto 307, BL 06 VG 181 ;125.000,00;109.000,00;0.00;Apartamento, 0.00 de área total, 42.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536517323
 8787707416454 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;AVENIDA JOSE DE OLIVEIRA GUIMARAES, N. 728, Apto 201, BL 11 ;157.000,00;136.000,00;0.00;Apartamento, 0.00 de área total, 45.10 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707416454
 8787708136684 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA HARPIA, N. 40, Apto 302, PAV 03 BL 11 VG 99 ;177.000,00;152.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708136684
 8787715070723 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;RUA JOAO RODRIGUES DE CASTRO, N. 355, Apto 501, PAV 05 BL 19 VG 314 LT 01AA QD 01 ;186.642,70;160.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787715070723
 8787704821862 ;MG ;UBERLANDIA ;MORUMBI ;AVENIDA FELIPE CALIXTO MILKEN, N. 535, Apto 103, BL 10 ;155.000,00;132.000,00;0.00;Apartamento, 0.00 de área total, 44.75 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704821862
 8787707377165 ;MG ;UBERLANDIA ;GAVEA ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 304, BL 57 ;156.360,81;130.000,00;0.00;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707377165
 8555536517943 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 404, BL 10 ;185.719,20;152.000,00;0.00;Apartamento, 0.00 de área total, 47.71 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555536517943
 8555527412379 ;MG ;UBERLANDIA ;ACLIMACAO ;AVENIDA DOS FERREIRAS, N. 525, CS 20 ;310.000,00;252.000,00;0.00;Casa, 0.00 de área total, 51.46 de área privativa, 143.35 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555527412379
 8555517597180 ;MG ;UBERLANDIA ;ACLIMACAO ;AVENIDA DOS FERREIRAS, N. 475, CS 248 ;273.000,00;220.000,00;0.00;Casa, 0.00 de área total, 80.00 de área privativa, 100.80 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555517597180
 1555524337912 ;MG ;UBERLANDIA ;JARDIM FINOTTI ;AVENIDA CESAR FINOTTI, N. 1240, Apto 405, BL 01 ;355.000,00;285.000,00;0.00;Apartamento, 0.00 de área total, 75.30 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555524337912
 8787702566695 ;MG ;UBERLANDIA ;SHOPPING PARK ;RUA PROFESSORA MARIA CELIA CENCE, N. 160, Apto 303, BL 17 ;156.461,28;123.000,00;0.00;Apartamento, 0.00 de área total, 41.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702566695
 8787714628160 ;MG ;UBERLANDIA ;PEQUIS ;AVENIDA WILSON RODRIGUES DA SILVA, N. 2532, Apto 201, BL 01, PAV 02 ;142.000,00;110.000,00;0.00;Apartamento, 0.00 de área total, 47.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714628160
 8787712023040 ;MG ;UBERLANDIA ;MANSOUR III ;RUA IVANI FRANCISCA OLIVEIRA, N. 570, LT 16 QD 01 ;226.000,00;175.000,00;0.00;Casa, 0.00 de área total, 71.29 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712023040
 8787705507860 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA ALFREDO VIEIRA, N. 280, Apto 511, BL A VG 14 ;165.612,88;128.000,00;0.00;Apartamento, 0.00 de área total, 48.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705507860
 8787700875259 ;MG ;UBERLANDIA ;PRESIDENTE ROOSEVELT ;RUA RODRIGO PEREIRA JUNIOR, N. 205, Apto 302, TORRE 02 ;212.000,00;161.000,00;0.00;Apartamento, 0.00 de área total, 47.81 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787700875259
 8787704769194 ;MG ;UBERLANDIA ;LARANJEIRAS ;RUA BETIS, N. 305, Apto 201, BL 03 ;207.000,00;147.000,00;0.00;Apartamento, 0.00 de área total, 48.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704769194
 8787701965952 ;MG ;UBERLANDIA ;MORUMBI ;RUA BALAIO, N. 598, Apto 14, BL B ;199.000,00;129.000,00;0.00;Apartamento, 0.00 de área total, 50.62 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701965952
 8444417101482 ;MG ;UBERLANDIA ;SAO JORGE ;AVENIDA SERRA CANASTRA, N. 20, CS 02, LOTE 20, QD 03 ;274.000,00;170.000,00;0.00;Casa, 0.00 de área total, 59.95 de área privativa, 125.06 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417101482
 8444407617796 ;MG ;VARGEM GRANDE DO RIO PARDO ;SANTO ANTONIO ;RUA SANTO ANTONIO, N. 153 ;83.185,48;150.000,00;44.55;Casa, 0.00 de área total, 102.93 de área privativa, 336.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407617796
 8444426217226 ;MG ;VARGINHA ;TRES BICAS ;PRACA NOSSA SENHORA APARECIDA, N. 116, GLEBA 01 ;65.921,81;115.000,00;42.68;Casa, 0.00 de área total, 34.00 de área privativa, 110.58 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426217226
 1555528323452 ;MG ;VARGINHA ;PARQUE ALTO DA FIGUEIRA ;RUA NICE DALCIN GARCIA, N. 50, . ;111.168,79;190.000,00;41.50;Casa, 0.00 de área total, 74.49 de área privativa, 404.63 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555528323452
 10170794 ;MG ;VARGINHA ;PARQUE RESIDENCIAL RIO VERDE ;RUA SARG VICENTE RODRIGUES SILVEIRA/ R OITO, N. 00, QD K,LT11 ;86.941,26;148.500,00;41.46;Terreno, 0.00 de área total, 0.00 de área privativa, 506.89 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170794
 8787703353075 ;MG ;VARGINHA ;AEROPORTO ;AVENIDA PORTO SECO, N. 100, Apto 104, TR 24 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703353075
 8787705648420 ;MG ;VARGINHA ;AEROPORTO ;AVENIDA PORTO SECO, N. 150, Apto 401, TORRE 14 ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705648420
 8787705662911 ;MG ;VARGINHA ;AEROPORTO ;AVENIDA PORTO SECO, N. 150, Apto 401, TORRE 10 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705662911
 8787705663144 ;MG ;VARGINHA ;AEROPORTO ;AVENIDA PORTO SECO, N. 150, Apto 402, TORRE 24 ;170.000,00;170.000,00;0.00;Apartamento, 0.00 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705663144
 8787709771588 ;MG ;VARGINHA ;RESIDENCIAL PORTINARI ;AVENIDA MANOEL AUGUSTO DA SILVA, N. 315, Apto 502, BL 05 ;180.000,00;180.000,00;0.00;Apartamento, 0.00 de área total, 52.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709771588
 8787705479726 ;MG ;VARGINHA ;FLAMBOYANT ;AVENIDA PORTO SECO, N. 122, Apto 304, BL 10 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 48.84 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705479726
 8444427498989 ;MG ;VARGINHA ;SANTA ALICE ;RUA FLODOALDO RODRIGUES, N. 295, LT 15, QD I ;190.000,00;190.000,00;0.00;Casa, 0.00 de área total, 38.97 de área privativa, 200.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427498989
 8787707528066 ;MG ;VARGINHA ;RESIDENCIAL PORTINARI ;AVENIDA MANOEL AUGUSTO DA SILVA, N. 315, Apto 104, BL 08 ;176.779,09;171.000,00;0.00;Apartamento, 0.00 de área total, 52.09 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707528066
 8787713670952 ;MG ;VARGINHA ;RESIDENCIAL PORTINARI ;AVENIDA MANOEL AUGUSTO DA SILVA, N. 615, Apto 101, TR 03 ;190.393,99;180.000,00;0.00;Apartamento, 0.00 de área total, 47.25 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713670952
 8787712890959 ;MG ;VARGINHA ;PARK IMPERIAL ;RUA SILVANO GALO, N. 70, Apto 206, BL 06 ;176.457,34;160.000,00;0.00;Apartamento, 0.00 de área total, 45.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712890959
 8444413757677 ;MG ;VARZEA DA PALMA ;PEDRAS GRANDES ;RUA VINTE E CINCO, N. 66, LT 08, QD 51 ;47.977,80;85.000,00;43.56;Casa, 0.00 de área total, 61.25 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444413757677
 8444414709560 ;MG ;VARZEA DA PALMA ;PEDRAS GRANDES ;RUA TRINTA E SEIS, N. 141, NUMERO 2B ;57.891,78;100.000,00;42.11;Casa, 0.00 de área total, 59.07 de área privativa, 155.89 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414709560
 8444405307048 ;MG ;VARZEA DA PALMA ;CENTRO ;RUA VINTE E SETE, N. 222, QD 60 LT 25 ;46.763,30;80.500,00;41.91;Casa, 0.00 de área total, 44.71 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405307048
 8444412698448 ;MG ;VARZEA DA PALMA ;CENTRO ;RUA DEZENOVE, N. 227, LT 14A QD 36 ;34.273,73;59.000,00;41.91;Casa, 0.00 de área total, 63.07 de área privativa, 180.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412698448
 8444401594921 ;MG ;VARZEA DA PALMA ;NOVA ESPERANCA ;RUA 1, N. 440, LT 08 QD 33 ;46.958,83;77.500,00;39.41;Casa, 0.00 de área total, 67.80 de área privativa, 208.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401594921
 8444410941442 ;MG ;VARZEA DA PALMA ;CENTRO ;RUA VINTE E OITO, N. 371, LT 31 QD 69 ;43.020,35;71.000,00;39.41;Casa, 0.00 de área total, 44.71 de área privativa, 210.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410941442
 1444402884038 ;MG ;VARZEA DA PALMA ;NOVO PROGRESSO ;RUA SAFIRA, N. 1144, QD 08 LT 08-09 ;327.500,00;327.500,00;0.00;Casa, 0.00 de área total, 214.50 de área privativa, 392.44 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402884038
 1444403980715 ;MG ;VAZANTE ;YPES ;RUA PARANA, N. 285, LT 09 QD 06 ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 51.62 de área privativa, 240.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444403980715
 8787712175516 ;MG ;VAZANTE ;ALVORADA ;RUA BRAZ JOSE DUARTE, N. 61, LT 12 QD 07 ;135.000,00;135.000,00;0.00;Casa, 0.00 de área total, 44.92 de área privativa, 250.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712175516
 8787705409485 ;MG ;VESPASIANO ;NOVA PAMPULHA ;AVENIDA JOSE HIGINO BERNARDO, N. 365, Apto 404, BL 05 PAVIMENTO 04 ;78.781,14;136.000,00;42.08;Apartamento, 0.00 de área total, 43.20 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705409485
 8787707333494 ;MG ;VESPASIANO ;NOVA PAMPULHA 3A E 4A SECAO ;RUA SETE, N. 560, Apto 402, BL 19 LT 05 QD 26 ;78.201,87;135.000,00;42.08;Apartamento, 0.00 de área total, 43.21 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707333494
